review_id,user_id,movie_id,review_text,sentiment
2649,422,137,Absolutely loved this movie! Mahesh Babu was outstanding in every scene.,positive
2650,283,198,This movie completely blew my mind. Imtiaz Ali is a true genius.,positive
2651,396,102,One of the best films I have seen in years. Highly recommended to everyone!,positive
2652,81,456,Absolutely loved this movie! Ezra Miller was outstanding in every scene.,positive
2653,477,203,Aamir Khan delivered a career-best performance. An absolute must-watch!,positive
2654,37,114,Great entertainment with a strong emotional core. Highly loved it.,positive
2655,412,131,Not bad but not great either. Just a regular commercial movie.,neutral
2656,274,471,Average entertainer. Will appeal to fans of Ezra Miller mostly.,neutral
2657,335,149,Watched it twice already and loved it both times. Pure gold!,positive
2658,30,38,One of the best films I have seen in years. Highly recommended to everyone!,positive
2659,210,487,Heart-touching story with incredible acting. A film for the ages.,positive
2660,290,70,Fantastic movie with brilliant performances from the entire cast.,positive
2661,9,361,Okay for a one-time watch. Nothing very memorable about the story.,neutral
2662,226,64,Some good moments scattered throughout but overall just mediocre.,neutral
2663,186,34,A cinematic experience like no other. Lokesh Kanagaraj outdid himself completely.,positive
2664,123,304,Boring and completely predictable. Totally wasted my time and money.,negative
2665,451,187,Heart-touching story with incredible acting. A film for the ages.,positive
2666,496,168,One of the best films I have seen in years. Highly recommended to everyone!,positive
2667,497,292,Heart-touching story with incredible acting. A film for the ages.,positive
2668,57,237,One of the most enjoyable films of the year. Simply superb work!,positive
2669,146,211,Watched it twice already and loved it both times. Pure gold!,positive
2670,472,393,Watched it twice already and loved it both times. Pure gold!,positive
2671,105,274,One of the most enjoyable films of the year. Simply superb work!,positive
2672,37,95,Good acting but the story could have been developed much better.,neutral
2673,223,172,A cinematic experience like no other. Imtiaz Ali outdid himself completely.,positive
2674,73,240,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2675,114,164,Heart-touching story with incredible acting. A film for the ages.,positive
2676,277,239,This movie completely blew my mind. Zoya Akhtar is a true genius.,positive
2677,486,143,Sukumar tried something different but it did not fully work out.,neutral
2678,134,63,Prabhas was magnetic on screen. Could not take my eyes off the film.,positive
2679,420,33,One of the most enjoyable films of the year. Simply superb work!,positive
2680,124,37,Brilliant direction by Atlee. A true masterpiece of cinema.,positive
2681,429,111,This is what cinema is all about. Allu Arjun at his absolute best.,positive
2682,444,139,Suriya delivered a career-best performance. An absolute must-watch!,positive
2683,451,346,The first half was engaging but the second half lost momentum.,neutral
2684,25,98,Great entertainment with a strong emotional core. Highly loved it.,positive
2685,117,105,This movie completely blew my mind. Murugadoss is a true genius.,positive
2686,378,205,Fantastic movie with brilliant performances from the entire cast.,positive
2687,92,10,Decent effort from the team but falls short of high expectations.,neutral
2688,107,375,Chris Evans was magnetic on screen. Could not take my eyes off the film.,positive
2689,291,423,Average entertainer. Will appeal to fans of Scarlett Johansson mostly.,neutral
2690,117,204,Salman Khan was good but the screenplay really needed more work overall.,neutral
2691,115,11,Vijay delivered a career-best performance. An absolute must-watch!,positive
2692,440,235,Decent movie but not the best I have seen this year. Average overall.,neutral
2693,166,305,It was okay. Some parts were good but the film felt a bit too long.,neutral
2694,86,138,The story was gripping from start to finish. Loved every single minute.,positive
2695,205,20,Not bad but had some noticeable pacing issues in the second half.,neutral
2696,268,225,One of the best films I have seen in years. Highly recommended to everyone!,positive
2697,495,462,Not bad but had some noticeable pacing issues in the second half.,neutral
2698,343,286,One of the best films I have seen in years. Highly recommended to everyone!,positive
2699,464,131,The story was gripping from start to finish. Loved every single minute.,positive
2700,101,302,Watched it twice already and loved it both times. Pure gold!,positive
2701,22,338,One of the best films I have seen in years. Highly recommended to everyone!,positive
2702,303,494,Fantastic movie with brilliant performances from the entire cast.,positive
2703,114,233,One of the best films I have seen in years. Highly recommended to everyone!,positive
2704,110,20,Decent movie but not the best I have seen this year. Average overall.,neutral
2705,107,389,Heart-touching story with incredible acting. A film for the ages.,positive
2706,39,67,Heart-touching story with incredible acting. A film for the ages.,positive
2707,95,494,Fantastic movie with brilliant performances from the entire cast.,positive
2708,149,12,Lokesh Kanagaraj tried something different but it did not fully work out.,neutral
2709,160,147,One of the best films I have seen in years. Highly recommended to everyone!,positive
2710,203,453,Gal Gadot delivered a career-best performance. An absolute must-watch!,positive
2711,27,17,It was okay. Some parts were good but the film felt a bit too long.,neutral
2712,459,346,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2713,36,48,This is what cinema is all about. Ajith Kumar at his absolute best.,positive
2714,489,117,One of the best films I have seen in years. Highly recommended to everyone!,positive
2715,476,107,A cinematic experience like no other. Trivikram outdid himself completely.,positive
2716,397,382,A cinematic experience like no other. Jon Favreau outdid himself completely.,positive
2717,460,30,The story was gripping from start to finish. Loved every single minute.,positive
2718,321,271,Brilliant direction by Steven Spielberg. A true masterpiece of cinema.,positive
2719,282,176,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
2720,240,486,Ben Affleck was magnetic on screen. Could not take my eyes off the film.,positive
2721,398,236,Decent movie but not the best I have seen this year. Average overall.,neutral
2722,331,227,Great entertainment with a strong emotional core. Highly loved it.,positive
2723,321,11,Heart-touching story with incredible acting. A film for the ages.,positive
2724,97,474,Okay for a one-time watch. Nothing very memorable about the story.,neutral
2725,22,232,Salman Khan was magnetic on screen. Could not take my eyes off the film.,positive
2726,134,220,It was okay. Some parts were good but the film felt a bit too long.,neutral
2727,493,52,Not bad but had some noticeable pacing issues in the second half.,neutral
2728,443,363,Not bad but had some noticeable pacing issues in the second half.,neutral
2729,231,397,Great entertainment with a strong emotional core. Highly loved it.,positive
2730,394,280,Absolutely loved this movie! Robert Downey Jr was outstanding in every scene.,positive
2731,154,9,Waste of a good cast on a poorly written and badly executed story.,negative
2732,446,489,Watchable once but nothing particularly extraordinary about it.,neutral
2733,93,97,Some brilliant scenes but overall just average cinema fare.,neutral
2734,28,147,Absolutely loved this movie! Mahesh Babu was outstanding in every scene.,positive
2735,449,128,One of the most enjoyable films of the year. Simply superb work!,positive
2736,244,452,A cinematic experience like no other. James Wan outdid himself completely.,positive
2737,215,288,Robert Downey Jr delivered a career-best performance. An absolute must-watch!,positive
2738,435,80,Watched it twice already and loved it both times. Pure gold!,positive
2739,160,7,It was okay. Some parts were good but the film felt a bit too long.,neutral
2740,429,52,Average entertainer. Will appeal to fans of Vijay mostly.,neutral
2741,214,274,This is what cinema is all about. Robert Downey Jr at his absolute best.,positive
2742,218,210,This movie completely blew my mind. Rohit Shetty is a true genius.,positive
2743,306,246,Mixed feelings about this one. Has its moments but falls short.,neutral
2744,116,376,Boring and completely predictable. Totally wasted my time and money.,negative
